symbol,interval,open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
LINKUSDT,1h,2026-01-31T10:00:00+00:00,15.23489232,15.24922429,15.11553096,15.17262308,14710.28795939,2026-01-31T10:59:59+00:00,223651.65383798,7908.0,7324.64326532,111362.10144795
LINKUSDT,1h,2026-01-31T11:00:00+00:00,15.17262308,15.22119375,15.15464955,15.18185269,32220.59379492,2026-01-31T11:59:59+00:00,489019.61672534,4891.0,17641.27607511,267745.84353427
LINKUSDT,1h,2026-01-31T12:00:00+00:00,15.18185269,15.18579604,14.98158696,14.992593,26593.87122369,2026-01-31T12:59:59+00:00,401227.6614875,5065.0,12796.99068866,193071.05027704
LINKUSDT,1h,2026-01-31T13:00:00+00:00,14.992593,15.02669405,14.90904567,14.96731203,16022.9952196,2026-01-31T13:59:59+00:00,240023.70755958,3985.0,8582.65353289,128567.74238703
LINKUSDT,1h,2026-01-31T14:00:00+00:00,14.96731203,15.04200229,14.90923238,14.98173007,19920.8744553,2026-01-31T14:59:59+00:00,298305.55389464,4459.0,10017.40101095,150005.78231949
LINKUSDT,1h,2026-01-31T15:00:00+00:00,14.98173007,15.02598465,14.96666408,14.99817837,36510.9361946,2026-01-31T15:59:59+00:00,547297.26223221,6054.0,14924.49010011,223717.42341717
LINKUSDT,1h,2026-01-31T16:00:00+00:00,14.99817837,15.0387707,14.94040254,14.96674544,20233.28760609,2026-01-31T16:59:59+00:00,303144.46076167,1704.0,11205.49160581,167885.85110553
LINKUSDT,1h,2026-01-31T17:00:00+00:00,14.96674544,15.01341918,14.96548617,14.9924716,19352.91967935,2026-01-31T17:59:59+00:00,289899.16047324,6705.0,8056.35343946,120681.02060426
LINKUSDT,1h,2026-01-31T18:00:00+00:00,14.9924716,15.02021087,14.82090026,14.82608678,30682.26180027,2026-01-31T18:59:59+00:00,457450.40733763,4164.0,12662.04312434,188781.93604697
LINKUSDT,1h,2026-01-31T19:00:00+00:00,14.82608678,14.90399052,14.81356621,14.8943902,15585.98240925,2026-01-31T19:59:59+00:00,231611.41570266,4241.0,8645.90132797,128480.15569477
LINKUSDT,1h,2026-01-31T20:00:00+00:00,14.8943902,14.96332844,14.88157556,14.94652251,26517.26405298,2026-01-31T20:59:59+00:00,395649.68091777,7748.0,11777.88163298,175731.36884206
LINKUSDT,1h,2026-01-31T21:00:00+00:00,14.94652251,14.9720329,14.78225374,14.81385984,37605.7407136,2026-01-31T21:59:59+00:00,559580.61097589,4504.0,16657.42226036,247865.62766369
LINKUSDT,1h,2026-01-31T22:00:00+00:00,14.81385984,14.82840337,14.75146916,14.78328257,24735.89669822,2026-01-31T22:59:59+00:00,366055.92858533,3477.0,13545.34843974,200451.80336958
LINKUSDT,1h,2026-01-31T23:00:00+00:00,14.78328257,14.92833986,14.78098324,14.8913798,,2026-01-31T23:59:59+00:00,268637.63366386,3922.0,8656.80763118,128443.92183227
LINK/USDT,1h,2026-02-01T00:00:00+00:00,14.8913798,14.95092582,14.87866877,14.95091371,38912.78874164,2026-02-01T00:59:59+00:00,580623.4314937,5605.0,19247.8822614,287200.4759618
LINKUSDT,1h,2026-02-01T01:00:00+00:00,14.95091371,15.01986931,14.9391216,15.01324938,21409.74791985,2026-02-01T01:59:59+00:00,320762.5892504,5210.0,11128.89640777,166734.03351694
LINKUSDT,1h,2026-02-01T02:00:00+00:00,15.01324938,15.01690022,14.94650311,14.95527132,27314.48703673,2026-02-01T02:59:59+00:00,409287.38507999,3846.0,12815.17719138,192025.95146467
LINKUSDT,1h,2026-02-01T03:00:00+00:00,14.95527132,15.00368533,14.90600706,14.91361092,24167.13758079,2026-02-01T03:59:59+00:00,360922.6931992,4467.0,14446.85265234,215755.67028178
LINKUSDT,1h,2026-02-01T04:00:00+00:00,14.91361092,15.03516715,14.83555856,15.01631543,17116.26780431,2026-02-01T04:59:59+00:00,256144.3174221,3508.0,8013.22088437,119917.55546519
LINKUSDT,1h,2026-02-01T05:00:00+00:00,15.01631543,15.11481751,14.97520225,15.09068432,38051.39111931,2026-02-01T05:59:59+00:00,572806.61142178,5258.0,22105.47255827,332764.72837162
LINKUSDT,1h,2026-02-01T06:00:00+00:00,15.09068432,15.15615322,15.02494198,15.12920128,32715.3294063,2026-02-01T06:59:59+00:00,494326.75598579,4506.0,19509.82323056,294792.31303601
LINKUSDT,1h,2026-02-01T07:00:00+00:00,15.12920128,15.16217534,15.11728735,15.13667846,31827.78304585,2026-02-01T07:59:59+00:00,481647.92702165,4435.0,13832.32839024,209323.79378872
LINKUSDT,1h,2026-02-01T08:00:00+00:00,15.13667846,15.23730206,15.05433363,15.20658523,30448.19493091,2026-02-01T08:59:59+00:00,461948.80374433,6497.0,16907.59641383,256515.82812332
LINKUSDT,1h,2026-02-01T09:00:00+00:00,15.20658523,15.31580569,15.1876042,15.30317339,7717.89874567,2026-02-01T09:59:59+00:00,117735.61388817,3947.0,4297.75444349,65561.72533724
LINKUSDT,1h,2026-02-01T10:00:00+00:00,15.30317339,15.31366494,15.14851883,15.16356598,19773.73346857,2026-02-01T10:59:59+00:00,301220.59195854,5377.0,8669.44304356,132064.83083644
LINKUSDT,1h,2026-02-01T11:00:00+00:00,15.16356598,15.19282555,15.09476201,15.13456967,32011.13629601,2026-02-01T11:59:59+00:00,484938.87491493,7190.0,16369.25553636,247978.96237094
LINKUSDT,1h,2026-02-01T12:00:00+00:00,15.13456967,15.15233785,15.1195765,15.13142594,12323.37336176,2026-02-01T12:59:59+00:00,186489.58205293,4398.0,5137.56167291,77746.70952716
LINKUSDT,1h,2026-02-01T13:00:00+00:00,15.13142594,15.19944775,15.10033418,15.17787696,39888.03210866,2026-02-01T13:59:59+00:00,604489.2236383,4796.0,21913.41829716,332090.21637433
LINKUSDT,1h,2026-02-01T14:00:00+00:00,15.17787696,15.22369382,15.04146002,15.05955009,21295.87696865,2026-02-01T14:59:59+00:00,321966.26318984,3098.0,9794.08716714,148073.99813603
LINKUSDT,1h,2026-02-01T15:00:00+00:00,15.05955009,15.07638831,15.00902987,15.01566198,36627.73522301,2026-02-01T15:59:59+00:00,550793.45219557,7748.0,15754.50793664,236910.08360826
LINKUSDT,1h,2026-02-01T16:00:00+00:00,15.01566198,15.1425322,15.00587129,15.098739,25286.094625,2026-02-01T16:59:59+00:00,380737.79634239,5824.0,14941.82334821,224982.02981932
LINKUSDT,1h,2026-02-01T17:00:00+00:00,15.098739,15.12389211,15.01873754,15.05077044,30999.10309136,2026-02-01T17:59:59+00:00,467303.875595,4735.0,14608.92422326,220225.94936644
LINKUSDT,1h,2026-02-01T18:00:00+00:00,15.05077044,15.10946895,15.02571306,15.09586345,24242.20903144,2026-02-01T18:59:59+00:00,365410.50014875,3833.0,14367.25157558,216562.13661007
LINKUSDT,1h,2026-02-01T19:00:00+00:00,15.09586345,15.11630961,15.05340632,15.07312514,20002.29722072,2026-02-01T19:59:59+00:00,301724.53830342,3954.0,9543.61494725,143960.60522106
LINKUSDT,1h,2026-02-01T20:00:00+00:00,15.07312514,15.10554124,15.03182661,15.09140636,28508.2020603,2026-02-01T20:59:59+00:00,429968.27950071,4273.0,11652.33502645,175743.61346575
LINKUSDT,1h,2026-02-01T21:00:00+00:00,15.09140636,15.11396931,14.88276811,14.92139894,24394.56173566,2026-02-01T21:59:59+00:00,366074.61592484,3843.0,12191.53717185,182951.1157478
LINKUSDT,1h,2026-02-01T22:00:00+00:00,14.92139894,15.09349056,14.90168718,15.06307528,35580.64257708,2026-02-01T22:59:59+00:00,533433.43015549,5443.0,16650.02298143,249621.09247782
LINKUSDT,1h,not_a_date,15.06307528,,14.95607469,14.96795542,-24657.38854013,2026-02-01T23:59:59+00:00,370243.39621435,6437.0,12504.69814471,187764.48698925
LINKUSDT,1h,2026-02-02T00:00:00+00:00,14.96795542,15.10511304,14.94132431,15.03754996,27534.47857945,2026-02-02T00:59:59+00:00,413092.97262027,4411.0,16500.7600351,247556.8220304
LINKUSDT,1h,2026-02-02T01:00:00+00:00,15.03754996,15.13216427,14.96449506,15.05909991,20727.82930419,2026-02-02T01:59:59+00:00,311919.11059314,3500.0,9537.53506376,143523.9267306
LINKUSDT,1h,2026-02-02T02:00:00+00:00,15.05909991,15.09998704,14.99418051,15.0692599,25837.82624787,2026-02-02T02:59:59+00:00,389225.6629984,4382.0,13177.93526729,198514.78766652
LINKUSDT,1h,2026-02-02T03:00:00+00:00,15.0692599,15.11672624,15.05291099,15.08268031,17185.90073677,2026-02-02T03:59:59+00:00,259094.12569886,4250.0,8660.56101564,130566.35894613
LINKUSDT,1h,2026-02-02T04:00:00+00:00,15.08268031,15.11261447,15.05648345,15.10854969,28208.37595227,2026-02-02T04:59:59+00:00,425822.78310591,4806.0,12525.68059486,189082.85185312
LINKUSDT,1h,2026-02-02T05:00:00+00:00,15.10854969,15.28957122,15.10131168,15.28870294,34422.51590549,2026-02-02T05:59:59+00:00,523174.95608359,4745.0,19503.79404748,296430.8774602
LINKUSDT,1h,2026-02-02T06:00:00+00:00,15.28870294,15.33797949,15.21580883,15.25381007,27048.32252934,2026-02-02T06:59:59+00:00,413061.87135904,5740.0,11492.07023608,175498.35234164
LINKUSDT,1h,2026-02-02T07:00:00+00:00,15.25381007,15.38194963,15.23291232,15.36742078,31530.58794475,2026-02-02T07:59:59+00:00,482752.70607099,5921.0,13017.87971838,199311.74998592
LINKUSDT,1h,2026-02-02T08:00:00+00:00,15.36742078,15.39771033,15.36715496,15.37213023,31290.94951277,2026-02-02T08:59:59+00:00,480934.86933807,5609.0,15069.45134914,231614.08421427
LINKUSDT,1h,2026-02-02T09:00:00+00:00,15.37213023,15.55656778,15.36029626,15.52788502,34038.05308435,2026-02-02T09:59:59+00:00,525888.17973226,4284.0,14905.87936116,230295.9498043
LINKUSDT,1h,2026-02-02T10:00:00+00:00,15.52788502,15.60117558,15.52149265,15.58405623,37897.09462128,2026-02-02T10:59:59+00:00,589526.09074018,4411.0,17130.73912038,266485.27455866
LINKUSDT,1h,2026-02-02T11:00:00+00:00,15.58405623,15.81980264,15.55143148,15.80631879,20283.31642319,2026-02-02T11:59:59+00:00,318350.45461155,5075.0,8211.27695621,128877.53153436
LINKUSDT,1h,2026-02-02T12:00:00+00:00,15.80631879,15.86144884,15.72244967,15.73031903,36797.83169522,2026-02-02T12:59:59+00:00,580239.94530538,5820.0,20031.32012547,315860.24389324
LINKUSDT,1h,2026-02-02T13:00:00+00:00,15.73031903,15.75426792,15.58539335,15.61140435,32941.14401913,2026-02-02T13:59:59+00:00,516216.11178376,3577.0,16844.14373998,263962.24680998
LINKUSDT,1h,2026-02-02T14:00:00+00:00,15.61140435,15.72274203,15.60658731,15.70006516,19105.6108434,2026-02-02T14:59:59+00:00,299112.37567476,3947.0,10520.03267049,164698.84109109
LINKUSDT,1h,2026-02-02T15:00:00+00:00,15.70006516,15.74380413,15.69146471,15.70218268,32953.39798764,2026-02-02T15:59:59+00:00,517405.38540157,4541.0,18370.87843448,288443.43882606
LINKUSDT,1h,2026-02-02T16:00:00+00:00,15.70218268,15.7423135,15.66968372,15.71637756,31824.75718605,2026-02-02T16:59:59+00:00,499944.02548409,7051.0,18763.92119669,294767.69428581
LINKUSDT,1h,2026-02-02T17:00:00+00:00,15.71637756,15.72853003,15.67552228,15.69420312,17220.49042963,2026-02-02T17:59:59+00:00,270452.80201714,4478.0,7618.13441715,119645.01288042
LINKUSDT,1h,2026-02-02T18:00:00+00:00,15.69420312,15.80695593,15.64485596,15.80500455,19438.6890254,2026-02-02T18:59:59+00:00,306151.65125178,5571.0,11014.91409265,173480.53325276
LINKUSDT,1h,2026-02-02T19:00:00+00:00,15.80500455,15.89496377,15.80187616,15.85582001,31531.86373749,2026-02-02T19:59:59+00:00,499162.40293309,7179.0,17388.95602199,275274.34295343
LINKUSDT,1h,2026-02-02T20:00:00+00:00,15.85582001,15.86288129,15.79143481,15.81201725,28795.27603122,2026-02-02T20:59:59+00:00,455942.0576192,2646.0,13035.15033158,206397.50968564
LINKUSDT,1h,2026-02-02T21:00:00+00:00,15.81201725,15.81889586,15.67317352,15.72986351,35759.2356305,2026-02-02T21:59:59+00:00,563956.77324012,2670.0,19004.26811927,299715.17951557
LINKUSDT,1h,2026-02-02T22:00:00+00:00,15.72986351,15.74294096,15.60761379,15.62395182,34079.3824563,2026-02-02T22:59:59+00:00,534259.33199242,6098.0,14919.32081588,233888.81483086
LINKUSDT,1h,2026-02-02T23:00:00+00:00,15.62395182,15.67629823,15.58281853,15.65977665,29765.97117292,2026-02-02T23:59:59+00:00,465595.27983136,6942.0,14858.15711086,232409.2762712
LINKUSDT,1h,2026-02-03T00:00:00+00:00,15.65977665,15.81272625,15.64008769,15.76723755,23419.54963865,2026-02-03T00:59:59+00:00,368003.25952464,5830.0,10744.47356671,168833.36167574
LINKUSDT,1h,2026-02-03T01:00:00+00:00,15.76723755,15.77456542,15.73507508,15.75201708,18240.41886848,2026-02-03T01:59:59+00:00,287462.20340715,5554.0,10050.60372433,158393.76896986
LINKUSDT,1h,2026-02-03T02:00:00+00:00,15.75201708,15.86847517,15.7254958,15.84582357,16667.63093994,2026-02-03T02:59:59+00:00,263330.57315612,6519.0,7486.44242968,118277.7074325
LINKUSDT,1h,2026-02-03T03:00:00+00:00,15.84582357,15.85304528,15.54232778,15.61217732,43071.07729094,2026-02-03T03:59:59+00:00,677464.99367722,6990.0,23981.24339311,377200.98789138
LINKUSDT,1h,2026-02-03T04:00:00+00:00,15.61217732,15.65603463,15.58597858,15.65138868,24885.20225886,2026-02-03T04:59:59+00:00,389000.08158647,2811.0,10460.79561696,163520.8870769
LINKUSDT,1h,2026-02-03T05:00:00+00:00,15.65138868,15.66701394,15.4732254,15.54115299,22808.21536757,2026-02-03T05:59:59+00:00,355723.10412216,3198.0,10556.39437126,164640.38564902
LINKUSDT,1h,2026-02-03T06:00:00+00:00,15.54115299,15.56106237,15.442907,15.45994695,30403.81606799,2026-02-03T06:59:59+00:00,471275.87020366,6002.0,14377.17085114,222854.05518779
LINKUSDT,1h,2026-02-03T07:00:00+00:00,15.45994695,15.53067044,15.44885154,15.4847247,13085.6989899,2026-02-03T07:59:59+00:00,202466.32928932,6723.0,7357.14890115,113832.27852018
LINKUSDT,1h,2026-02-03T08:00:00+00:00,15.4847247,15.52320727,15.46974187,15.47718612,13454.50395115,2026-02-03T08:59:59+00:00,208288.57574821,7001.0,5914.03548253,91554.91960563
LINKUSDT,1h,2026-02-03T09:00:00+00:00,,15.5964319,15.4465195,15.57151419,20377.84631351,2026-02-03T09:59:59+00:00,316352.82163567,3676.0,11395.50156653,176907.75654417
LINKUSDT,1h,2026-02-03T10:00:00+00:00,15.57151419,15.60995735,15.56533989,15.5782857,25561.3092082,2026-02-03T10:59:59+00:00,398114.83337606,,14297.42754791,222681.00352684
LINKUSDT,1h,2026-02-03T11:00:00+00:00,15.5782857,15.65307184,15.57047038,15.63684009,30475.0670231,2026-02-03T11:59:59+00:00,475641.52528609,3590.0,14684.62320757,229191.18029841
LINKUSDT,1h,2026-02-03T12:00:00+00:00,15.63684009,15.76108239,15.62256838,15.72953298,21043.11430243,2026-02-03T12:59:59+00:00,330023.0868926,4070.0,11724.54881926,183878.28617687
LINKUSDT,1h,2026-02-03T13:00:00+00:00,15.72953298,15.79762051,15.64960028,15.65952821,32284.58374152,2026-02-03T13:59:59+00:00,506691.3872406,2322.0,16967.49425974,266296.85776029
LINKUSDT,1h,2026-02-03T14:00:00+00:00,15.65952821,15.70023366,15.56662658,15.63943043,32407.67652975,2026-02-03T14:59:59+00:00,507163.26363354,2356.0,13447.60446403,210448.00795178
LINKUSDT,1h,2026-02-03T15:00:00+00:00,15.63943043,15.65057245,15.50514885,15.55522487,15125.03442451,2026-02-03T15:59:59+00:00,235910.11764497,2202.0,7919.04241627,123515.89924522
LINKUSDT,1h,2026-02-03T16:00:00+00:00,15.55522487,15.56678917,15.50272622,15.52853132,24629.17703903,2026-02-03T16:59:59+00:00,382783.66718421,5028.0,10668.02660324,165801.16900925
LINKUSDT,1h,2026-02-03T17:00:00+00:00,15.52853132,15.53891385,15.43154616,15.47822739,39683.04777554,2026-02-03T17:59:59+00:00,615221.3437232,6838.0,17776.12395272,275589.99314375
LINKUSDT,1h,2026-02-03T18:00:00+00:00,15.47822739,15.50496407,15.40123046,15.40482999,33714.2981388,2026-02-03T18:59:59+00:00,520600.30200036,5469.0,17070.69922213,263597.69181056
LINKUSDT,1h,2026-02-03T19:00:00+00:00,15.40482999,15.44398425,15.39869439,15.41141682,30488.82050916,2026-02-03T19:59:59+00:00,469775.50879584,3906.0,13163.76226776,202828.87346021
LINKUSDT,1h,2026-02-03T20:00:00+00:00,15.41141682,15.49080758,15.41093148,15.46936065,23158.82262224,2026-02-03T20:59:59+00:00,357581.22394411,3890.0,12109.46574742,186974.85851944
LINKUSDT,1h,2026-02-03T21:00:00+00:00,15.46936065,15.60024927,15.43113509,,16637.24037918,2026-02-03T21:59:59+00:00,258052.87623886,6323.0,8897.09150376,137998.85079374
LINKUSDT,1h,2026-02-03T22:00:00+00:00,15.55175467,15.71994459,15.52815758,15.65156959,29232.78518604,2026-02-03T22:59:59+00:00,456080.0376118,4996.0,17088.35958235,266606.8125716
LINKUSDT,1h,2026-02-03T23:00:00+00:00,15.65156959,15.68866926,15.47619435,15.50495908,12550.51291814,2026-02-03T23:59:59+00:00,195515.20777979,4447.0,7328.86814223,114171.04519674
LINKUSDT,1h,2026-02-04T00:00:00+00:00,15.50495908,15.56163092,15.48189189,15.48397826,32233.65852353,2026-02-04T00:59:59+00:00,499443.41213417,5523.0,19193.89472079,297399.2004195
LINKUSDT,1h,2026-02-04T01:00:00+00:00,15.48397826,15.57103733,15.47156356,15.52639396,22667.75190159,2026-02-04T01:59:59+00:00,351467.71193039,5548.0,9558.4983198,148206.29538095
LINKUSDT,1h,2026-02-04T02:00:00+00:00,15.52639396,15.54744144,15.42845743,15.44724005,26739.7061345,2026-02-04T02:59:59+00:00,414112.93567881,5767.0,11343.29653638,175671.55769501
LINKUSDT,1h,2026-02-04T03:00:00+00:00,15.44724005,15.51519171,15.42770965,15.43540786,24678.31940837,2026-02-04T03:59:59+00:00,381065.92473648,1607.0,13280.3497545,205066.18284166
LINKUSDT,1h,2026-02-04T04:00:00+00:00,15.43540786,15.4813107,15.4230168,15.47700727,17615.14000954,2026-02-04T04:59:59+00:00,272263.26027803,1349.0,8159.47862115,126114.59519261
LINKUSDT,1h,2026-02-04T05:00:00+00:00,15.47700727,15.60050315,15.433716,15.57945678,12129.44637759,2026-02-04T05:59:59+00:00,188348.8576774,5458.0,4937.08737702,76664.2383145
LINKUSDT,1h,2026-02-04T06:00:00+00:00,15.57945678,15.6733064,15.54542574,15.65407884,27236.70721799,2026-02-04T06:59:59+00:00,425349.33260674,5006.0,16089.97902035,251273.46647259
LINKUSDT,1h,2026-02-04T07:00:00+00:00,15.65407884,15.66525983,15.48883869,15.51881421,31780.52934928,2026-02-04T07:59:59+00:00,495345.52123614,5022.0,14638.82173287,228167.21212715
LINKUSDT,1h,2026-02-04T08:00:00+00:00,15.51881421,15.55188973,15.38746822,15.40817484,20419.23709661,,315752.76101324,4944.0,10690.84938495,165317.89091351
LINKUSDT,1h,2026-02-04T09:00:00+00:00,15.40817484,15.41660729,15.34351637,15.35131299,24718.27904245,2026-02-04T09:59:59+00:00,380160.80173631,2828.0,12893.98292726,198306.1554885
LINKUSDT,1h,2026-02-04T10:00:00+00:00,15.35131299,15.35377483,15.27458917,15.28556828,29595.0014816,2026-02-04T10:59:59+00:00,453349.27339881,2873.0,11852.81068409,181566.57686633
LINKUSDT,1h,2026-02-04T11:00:00+00:00,15.28556828,15.31412532,15.19230769,15.24656005,23879.37837324,2026-02-04T11:59:59+00:00,364544.1225146,2030.0,12568.73198234,191875.06894049
LINKUSDT,1h,2026-02-04T12:00:00+00:00,15.24656005,15.28118236,15.23477212,15.25385767,35933.28879368,2026-02-04T12:59:59+00:00,547990.15920354,3240.0,16640.20548107,253766.6090935
LINKUSDT,1h,2026-02-04T13:00:00+00:00,15.25385767,15.31320994,15.21262022,15.26948219,22446.11236764,2026-02-04T13:59:59+00:00,342565.15822307,5422.0,12795.70157806,195283.77403938
LINKUSDT,1h,2026-02-04T14:00:00+00:00,15.26948219,15.29174767,15.16962223,15.17086193,12010.39418571,2026-02-04T14:59:59+00:00,182800.26603573,4719.0,4881.30983723,74294.37560936
LINKUSDT,1h,2026-02-04T15:00:00+00:00,15.17086193,15.18606509,15.15250985,15.1701652,19957.78403176,2026-02-04T15:59:59+00:00,302769.83340889,2927.0,8630.83312326,130934.17098571
LINKUSDT,1h,2026-02-04T16:00:00+00:00,15.1701652,15.17566686,15.0974756,15.14244345,36129.28712142,2026-02-04T16:59:59+00:00,547586.47071619,4037.0,14720.90760811,223114.55567268
linkusdt,1h,2026-02-04T17:00:00+00:00,15.14244345,15.20838365,15.13467724,15.19699548,37851.7783906,2026-02-04T17:59:59+00:00,574200.85953446,4302.0,19080.94102946,289452.52259439
LINKUSDT,1h,2026-02-04T18:00:00+00:00,15.19699548,15.24223636,15.17690052,15.21805384,26595.71591131,2026-02-04T18:59:59+00:00,404455.00562213,4076.0,14335.34493234,218005.11159531
LINKUSDT,1h,2026-02-04T19:00:00+00:00,15.21805384,15.33785519,15.1934022,15.26956521,29943.50531826,2026-02-04T19:59:59+00:00,456453.09164814,2988.0,13489.30999343,205628.47219306
LINKUSDT,1h,2026-02-04T20:00:00+00:00,15.26956521,15.3365148,15.25015807,15.30517458,26521.23497446,2026-02-04T20:59:59+00:00,405439.92916489,5031.0,10768.90003309,164628.15818355
LINKUSDT,1h,2026-02-04T21:00:00+00:00,15.30517458,15.31617472,15.12154002,error,32096.30691477,2026-02-04T21:59:59+00:00,488632.51063897,4354.0,15877.18648424,241713.46299372
LINKUSDT,1h,2026-02-04T22:00:00+00:00,15.14272162,15.17906299,14.9329436,14.93737209,21259.91510648,2026-02-04T22:59:59+00:00,319750.11925887,2731.0,11156.27417158,167790.88622794
LINKUSDT,1h,2026-02-04T23:00:00+00:00,14.93737209,15.02383595,14.91457393,15.01152664,23437.94570052,2026-02-04T23:59:59+00:00,350970.33103831,5504.0,10408.17812497,155856.73628146
LINKUSDT,1h,2026-02-05T00:00:00+00:00,15.01152664,15.04419293,14.8484701,14.85558278,32311.54183387,2026-02-05T00:59:59+00:00,482526.17778173,6043.0,17119.64803716,255657.20060066
LINKUSDT,1h,2026-02-05T01:00:00+00:00,14.85558278,15.0272203,14.8248349,15.01945452,19201.33833632,2026-02-05T01:59:59+00:00,286820.34952884,4909.0,11061.96298881,165238.27846543
LINKUSDT,1h,2026-02-05T02:00:00+00:00,15.01945452,15.11247124,14.99931009,15.10346996,31368.90181817,2026-02-05T02:59:59+00:00,472461.53026562,3757.0,17037.6913012,256612.54420115
LINKUSDT,1h,2026-02-05T03:00:00+00:00,15.10346996,15.29587107,15.07282823,15.26137045,30997.13694324,2026-02-05T03:59:59+00:00,470611.55824313,5040.0,14851.48659158,225481.51011133
LINKUSDT,1h,2026-02-05T04:00:00+00:00,15.26137045,15.2832168,15.14819269,15.22822559,23268.46233898,2026-02-05T04:59:59+00:00,354723.00852911,4122.0,13957.95413613,212786.19153889
LINKUSDT,1h,2026-02-05T05:00:00+00:00,15.22822559,15.27479991,15.22442915,15.24690765,12081.16623792,2026-02-05T05:59:59+00:00,184087.575377,3220.0,6245.72387865,95169.63368042
LINKUSDT,1h,2026-02-05T06:00:00+00:00,15.24690765,15.27818664,,15.26145107,19490.80528677,2026-02-05T06:59:59+00:00,297316.23976784,7028.0,10683.30185097,162965.00262065
LINKUSDT,1h,2026-02-05T07:00:00+00:00,15.26145107,15.38023783,15.23170458,15.35190557,27956.82112707,2026-02-05T07:59:59+00:00,427926.0678569,7529.0,13040.46983588,199606.27692646
LINKUSDT,1h,2026-02-05T08:00:00+00:00,15.35190557,15.36923638,15.28109661,15.30730977,33557.73535479,2026-02-05T08:59:59+00:00,514426.91718624,4165.0,17895.38051016,274329.16227469
LINKUSDT,1h,2026-02-05T09:00:00+00:00,15.30730977,15.37567795,14.96806884,15.00865936,18167.39236875,2026-02-05T09:59:59+00:00,275381.05307286,4186.0,8134.62063511,123304.45401164
LINKUSDT,1h,2026-02-05T10:00:00+00:00,15.00865936,15.01993281,14.89192658,14.9169529,18645.81355662,2026-02-05T10:59:59+00:00,,7415.0,7973.95039348,119312.6738347
LINKUSDT,1h,2026-02-05T11:00:00+00:00,14.9169529,14.97455856,14.91320017,14.9402087,,2026-02-05T11:59:59+00:00,395806.81653743,4289.0,15151.93836006,226196.9360898
LINKUSDT,1h,2026-02-05T12:00:00+00:00,14.9402087,14.96748611,14.87055922,14.8767298,10913.26683951,2026-02-05T12:59:59+00:00,162700.10307459,5328.0,4795.20299119,71489.13633324
 LINKUSDT ,1h,2026-02-05T13:00:00+00:00,14.8767298,14.89320897,14.86805715,,35246.59796839,2026-02-05T13:59:59+00:00,524321.23209391,7121.0,16409.64302732,244106.51655015
LINKUSDT,1h,2026-02-05T14:00:00+00:00,14.87486396,15.10234605,14.82985709,15.03082208,23283.72095192,2026-02-05T14:59:59+00:00,348157.82431651,7037.0,11028.37728239,164905.59426944
LINKUSDT,1h,2026-02-05T15:00:00+00:00,15.03082208,15.06011229,15.00173182,15.01432236,32827.90412544,2026-02-05T15:59:59+00:00,493159.5606221,5880.0,16461.38872705,247292.40102701
LINKUSDT,1h,2026-02-05T16:00:00+00:00,15.01432236,15.04374202,14.98965797,15.02504155,40191.66571814,2026-02-05T16:59:59+00:00,603666.03647246,4815.0,20938.60764569,314491.22749392
LINKUSDT,1h,2026-02-05T17:00:00+00:00,15.02504155,15.04718787,14.96501618,14.98311115,30199.62375429,2026-02-05T17:59:59+00:00,453117.46054938,6719.0,12208.59978346,183178.76327708
LINKUSDT,1h,2026-02-05T18:00:00+00:00,14.98311115,15.02185403,14.87083026,14.88108206,25845.63308177,2026-02-05T18:59:59+00:00,385929.48992321,3624.0,12936.28317437,193165.83003366
LINKUSDT,1h,2026-02-05T19:00:00+00:00,14.88108206,15.04159412,14.8070423,15.02492117,27176.59393425,2026-02-05T19:59:59+00:00,406371.65290336,4926.0,12989.48677518,194231.81668635
LINKUSDT,1h,2026-02-05T20:00:00+00:00,15.02492117,15.0446973,14.88929913,14.90442855,29277.77080807,2026-02-05T20:59:59+00:00,438132.32068593,3766.0,15618.18609592,233721.07678442
LINKUSDT,1h,2026-02-05T21:00:00+00:00,14.90442855,14.9550413,14.85341168,14.89063742,31472.47641096,2026-02-05T21:59:59+00:00,468862.25542626,4527.0,13965.6588729,208053.86370493
LINKUSDT,1h,2026-02-05T22:00:00+00:00,14.89063742,14.90231523,14.72078799,14.75160438,22301.17894262,2026-02-05T22:59:59+00:00,330528.46937803,6075.0,10815.70691074,160300.89977058
LINKUSDT,1h,2026-02-05T23:00:00+00:00,14.75160438,14.91955809,14.72718802,14.89984267,24395.170624,2026-02-05T23:59:59+00:00,361676.05512054,2596.0,12655.90313915,187632.92095416
LINKUSDT,1h,2026-02-06T00:00:00+00:00,14.89984267,15.13715066,14.8882717,15.08288749,37253.0630281,2026-02-06T00:59:59+00:00,558474.2682146,3580.0,21531.40416268,322785.14049487
LINKUSDT,1h,2026-02-06T01:00:00+00:00,15.08288749,15.10182539,15.0035398,15.0219776,16099.10828541,2026-02-06T01:59:59+00:00,242330.74148422,,6986.08275662,105157.53944068
LINKUSDT,1h,2026-02-06T02:00:00+00:00,15.0219776,15.05236309,14.99887303,15.05170638,15913.45140331,2026-02-06T02:59:59+00:00,239288.05426969,3990.0,8965.90956422,134818.96541521
